year,xnuts2.label,wrecht.miete,werr.label,quali,price.m2.n,price.m2.v,price.m2.w
1993,Wien,pub,1971 - 1980,B,6,4.30865511,313.17605
1993,Wien,pub,1981 - 1990,A,570,4.022982083,16012.25223
1993,Wien,pub,1981 - 1990,B,7,4.47886173,246.46325
1993,Wien,pub,NA,A,17,3.480215749,1056.67095
1993,Wien,pub,NA,B,11,2.558399588,732.533425
1993,Wien,pub,NA,D,1,2.495834709,48.4655
1994,Burgenland,gbv,1945 - 1960,B,4,2.251985689,70.142125
1994,Burgenland,gbv,1961 - 1970,A,33,3.560803588,348.162925
1994,Burgenland,gbv,1961 - 1970,B,1,2.18523175,10.347375
1994,Burgenland,gbv,1971 - 1980,A,30,3.676081268,356.82995
1994,Burgenland,gbv,1971 - 1980,B,1,2.422427806,14.27545
1994,Burgenland,gbv,1981 - 1990,A,91,2.647206345,1105.544625
1994,Burgenland,gbv,1991 - 2000,A,19,3.891810887,508.62825
1994,Burgenland,priv,1918 und davor,A,21,2.228199264,249.817525
1994,Burgenland,priv,1918 und davor,B,20,2.338114375,321.36235
1994,Burgenland,priv,1918 und davor,C,5,1.577786162,44.135775
1994,Burgenland,priv,1918 und davor,D,11,1.846779437,147.399075
1994,Burgenland,priv,1919 - 1944,A,7,1.562484291,68.22545
1994,Burgenland,priv,1919 - 1944,B,22,3.452734881,534.833875
1994,Burgenland,priv,1919 - 1944,C,5,5.803027688,158.937225
1994,Burgenland,priv,1945 - 1960,A,29,4.122486313,441.55815
1994,Burgenland,priv,1945 - 1960,B,17,2.410457668,218.2506
1994,Burgenland,priv,1945 - 1960,D,4,1.453456683,54.058475
1994,Burgenland,priv,1961 - 1970,A,26,2.637912766,291.089225
1994,Burgenland,priv,1961 - 1970,B,7,5.557683468,151.05095
1994,Burgenland,priv,1961 - 1970,C,4,3.524632457,37.15555
1994,Burgenland,priv,1961 - 1970,D,4,0.648864591,45.42485
1994,Burgenland,priv,1971 - 1980,A,6,2.669393797,74.111125
1994,Burgenland,priv,1971 - 1980,D,4,2.180185025,138.241625
1994,Burgenland,priv,1981 - 1990,A,12,2.6020548,122.187225
1994,Burgenland,priv,1981 - 1990,B,3,2.426301706,83.23855
1994,Burgenland,pub,1918 und davor,A,1,4.152733381,9.28635
1994,Burgenland,pub,1918 und davor,B,3,1.374891457,34.33765
1994,Burgenland,pub,1918 und davor,C,1,0.825827661,11.7972
1994,Burgenland,pub,1918 und davor,D,4,1.050182283,136.700075
1994,Burgenland,pub,1919 - 1944,A,17,2.423864504,237.669025
1994,Burgenland,pub,1919 - 1944,B,24,2.462343972,293.047075
1994,Burgenland,pub,1919 - 1944,C,4,3.406539102,42.8021
1994,Burgenland,pub,1945 - 1960,A,8,2.887495884,80.474575
1994,Burgenland,pub,1945 - 1960,B,5,3.807693853,61.74665
1994,Burgenland,pub,1945 - 1960,C,4,2.43688916,35.44185
1994,Burgenland,pub,1961 - 1970,A,18,2.388053964,212.445775
1994,Burgenland,pub,1961 - 1970,B,1,1.651655322,14.042925
1994,Burgenland,pub,1961 - 1970,C,1,2.631257789,14.6509
1994,Burgenland,pub,1971 - 1980,A,17,1.856210508,180.1743
1994,Burgenland,pub,1981 - 1990,A,48,2.353725161,656.8367
1994,Burgenland,pub,1991 - 2000,A,4,2.291801878,40.808125
1994,Kärnten,gbv,1918 und davor,C,2,2.482988501,42.065925
1994,Kärnten,gbv,1918 und davor,D,2,3.512520318,73.384125
1994,Kärnten,gbv,1919 - 1944,A,67,2.460659668,1588.83485
1994,Kärnten,gbv,1919 - 1944,B,54,2.791073494,1334.9614
1994,Kärnten,gbv,1945 - 1960,A,52,2.784193713,1207.815025
1994,Kärnten,gbv,1945 - 1960,B,64,2.667978778,1494.771775
1994,Kärnten,gbv,1945 - 1960,C,4,1.761765677,106.90325
1994,Kärnten,gbv,1961 - 1970,A,106,3.057906997,2762.320625
1994,Kärnten,gbv,1961 - 1970,B,72,2.809743851,1710.80445
1994,Kärnten,gbv,1971 - 1980,A,156,3.491158896,4430.5115
1994,Kärnten,gbv,1971 - 1980,B,19,2.860399822,432.49135
1994,Kärnten,gbv,1981 - 1990,A,230,3.491345323,6011.126575
1994,Kärnten,gbv,1981 - 1990,B,18,2.872442358,436.790675
1994,Kärnten,gbv,1991 - 2000,A,37,3.286286111,2006.855
1994,Kärnten,gbv,1991 - 2000,B,2,3.468476176,93.578375
1994,Kärnten,priv,1918 und davor,A,62,3.924456308,1678.67185
1994,Kärnten,priv,1918 und davor,B,88,3.486404388,3004.8684
1994,Kärnten,priv,1918 und davor,C,14,2.041726917,386.371875
1994,Kärnten,priv,1918 und davor,D,35,4.711350998,1161.25485
1994,Kärnten,priv,1919 - 1944,A,51,4.047631106,1489.17375
1994,Kärnten,priv,1919 - 1944,B,41,3.556664071,1281.144475
1994,Kärnten,priv,1919 - 1944,C,9,2.724579352,222.814625
1994,Kärnten,priv,1919 - 1944,D,21,3.095365037,529.135775
1994,Kärnten,priv,1945 - 1960,A,110,4.269392345,3272.449575
1994,Kärnten,priv,1945 - 1960,B,69,3.319547049,2238.567825
1994,Kärnten,priv,1945 - 1960,C,4,1.661093352,146.1151
1994,Kärnten,priv,1945 - 1960,D,4,2.718284006,87.24335
1994,Kärnten,priv,1961 - 1970,A,111,4.755891461,3543.863725
1994,Kärnten,priv,1961 - 1970,B,14,4.774138823,595.03175
1994,Kärnten,priv,1971 - 1980,A,105,5.439378475,4048.557025
1994,Kärnten,priv,1971 - 1980,B,25,3.869776767,704.10665
1994,Kärnten,priv,1981 - 1990,A,50,5.052892404,1652.481375
1994,Kärnten,priv,1981 - 1990,B,7,3.60088058,221.6406
1994,Kärnten,priv,1981 - 1990,C,2,2.511003236,47.584175
1994,Kärnten,priv,1991 - 2000,A,10,6.093280317,420.294325
1994,Kärnten,pub,1918 und davor,A,25,2.135850089,830.1102
1994,Kärnten,pub,1918 und davor,B,12,1.957900282,315.85385
1994,Kärnten,pub,1918 und davor,C,2,1.644366581,60.9149
1994,Kärnten,pub,1918 und davor,D,20,2.284266288,792.002275
1994,Kärnten,pub,1919 - 1944,A,18,2.370583548,409.87715
1994,Kärnten,pub,1919 - 1944,B,28,2.322010994,699.935825
1994,Kärnten,pub,1919 - 1944,C,1,1.661093352,21.697525
1994,Kärnten,pub,1919 - 1944,D,5,0.984902205,109.247675
1994,Kärnten,pub,1945 - 1960,A,72,2.634666852,1726.847575
1994,Kärnten,pub,1945 - 1960,B,67,2.262336607,1688.678325
1994,Kärnten,pub,1961 - 1970,A,59,2.966140425,1633.64405
1994,Kärnten,pub,1961 - 1970,B,73,2.179886717,1989.459425
1994,Kärnten,pub,1961 - 1970,C,3,2.573829543,60.2012
1994,Kärnten,pub,1971 - 1980,A,62,3.309131831,1643.771175
1994,Kärnten,pub,1971 - 1980,B,15,2.099985837,374.391
1994,Kärnten,pub,1981 - 1990,A,36,3.503769514,1101.91435
1994,Kärnten,pub,1991 - 2000,A,4,3.149156147,140.728275
1994,Niederösterreich,gbv,1918 und davor,A,6,2.955967777,252.7171
1994,Niederösterreich,gbv,1918 und davor,B,12,3.232372843,716.24695
1994,Niederösterreich,gbv,1918 und davor,C,3,1.639408602,124.747925
1994,Niederösterreich,gbv,1918 und davor,D,7,1.856339682,481.395075
1994,Niederösterreich,gbv,1919 - 1944,A,39,2.783729859,1831.58545
1994,Niederösterreich,gbv,1919 - 1944,B,53,2.239882086,2680.625375
1994,Niederösterreich,gbv,1919 - 1944,C,12,2.538597235,551.71425
1994,Niederösterreich,gbv,1945 - 1960,A,50,3.007585303,2448.8005
1994,Niederösterreich,gbv,1945 - 1960,B,19,2.870353983,988.878675
1994,Niederösterreich,gbv,1961 - 1970,A,121,3.329470937,5916.331375
1994,Niederösterreich,gbv,1961 - 1970,B,37,3.310550392,1826.859125
1994,Niederösterreich,gbv,1971 - 1980,A,84,4.127543438,4290.1873
1994,Niederösterreich,gbv,1971 - 1980,B,4,3.179436495,205.8773
1994,Niederösterreich,gbv,1981 - 1990,A,132,3.655250852,6370.00865
1994,Niederösterreich,gbv,1981 - 1990,B,9,2.530301876,476.2244
1994,Niederösterreich,gbv,1991 - 2000,A,18,4.532626491,1044.5028
1994,Niederösterreich,gbv,1991 - 2000,B,7,5.886469468,606.4855
1994,Niederösterreich,priv,1918 und davor,A,119,3.427308383,6543.5473
1994,Niederösterreich,priv,1918 und davor,B,100,3.1204951,5829.813025
1994,Niederösterreich,priv,1918 und davor,C,22,1.923426569,1290.4983
1994,Niederösterreich,priv,1918 und davor,D,112,3.153056219,7092.050425
1994,Niederösterreich,priv,1919 - 1944,A,36,3.083020615,1880.232725
1994,Niederösterreich,priv,1919 - 1944,B,35,2.227885257,2011.6533
1994,Niederösterreich,priv,1919 - 1944,C,13,1.341174094,560.11165
1994,Niederösterreich,priv,1919 - 1944,D,30,1.695134784,1515.622725
1994,Niederösterreich,priv,1945 - 1960,A,45,3.588321092,2092.178
1994,Niederösterreich,priv,1945 - 1960,B,50,4.292922068,2763.57925
1994,Niederösterreich,priv,1945 - 1960,D,13,2.506540151,581.544925
1994,Niederösterreich,priv,1961 - 1970,A,54,3.823848281,3150.5445
1994,Niederösterreich,priv,1961 - 1970,B,15,2.986871745,831.4807
1994,Niederösterreich,priv,1961 - 1970,D,1,6.052150881,28.531975
1994,Niederösterreich,priv,1971 - 1980,A,90,3.96125131,6758.7764
1994,Niederösterreich,priv,1971 - 1980,B,3,2.07541473,144.0308
1994,Niederösterreich,priv,1971 - 1980,D,3,0.494024653,130.6246
1994,Niederösterreich,priv,1981 - 1990,A,75,5.304965164,4333.213125
1994,Niederösterreich,priv,1981 - 1990,B,6,2.051645755,214.101825
1994,Niederösterreich,priv,1991 - 2000,A,6,4.112765443,746.66845
1994,Niederösterreich,pub,1918 und davor,A,51,2.222119915,2599.9096
1994,Niederösterreich,pub,1918 und davor,B,46,1.827878987,2205.84845
1994,Niederösterreich,pub,1918 und davor,C,19,1.748453102,1162.0024
1994,Niederösterreich,pub,1918 und davor,D,81,1.98250527,4856.05055
1994,Niederösterreich,pub,1919 - 1944,A,47,2.091223548,2291.590725
1994,Niederösterreich,pub,1919 - 1944,B,29,1.70652864,1461.305825
1994,Niederösterreich,pub,1919 - 1944,C,11,1.66127134,527.747225
1994,Niederösterreich,pub,1919 - 1944,D,14,1.41241293,563.893
1994,Niederösterreich,pub,1945 - 1960,A,65,2.377865742,3197.789075
1994,Niederösterreich,pub,1945 - 1960,B,63,1.893618818,2907.55625
1994,Niederösterreich,pub,1945 - 1960,C,1,2.906913367,49.243425
1994,Niederösterreich,pub,1945 - 1960,D,4,2.022215471,209.682825
1994,Niederösterreich,pub,1961 - 1970,A,119,2.885634694,5857.81845
1994,Niederösterreich,pub,1961 - 1970,B,48,2.266744937,2139.763375
1994,Niederösterreich,pub,1971 - 1980,A,43,3.18184411,2213.301725
1994,Niederösterreich,pub,1971 - 1980,B,12,2.801735699,579.03045
1994,Niederösterreich,pub,1981 - 1990,A,25,4.190822185,1286.82875
1994,Niederösterreich,pub,1981 - 1990,B,3,3.087342472,162.51375
1994,Niederösterreich,pub,1991 - 2000,A,3,1.881981426,165.10335
1994,Oberösterreich,gbv,1918 und davor,A,12,2.907398928,454.2686
1994,Oberösterreich,gbv,1918 und davor,C,1,2.527750754,30.893325
1994,Oberösterreich,gbv,1919 - 1944,A,312,2.928188527,12458.96488
1994,Oberösterreich,gbv,1919 - 1944,B,99,2.532434803,4222.268
1994,Oberösterreich,gbv,1919 - 1944,C,18,3.195961399,703.141
1994,Oberösterreich,gbv,1919 - 1944,D,3,4.068063762,110.056275
1994,Oberösterreich,gbv,1945 - 1960,A,301,2.877372617,12957.45263
1994,Oberösterreich,gbv,1945 - 1960,B,141,2.651382817,6196.20305
1994,Oberösterreich,gbv,1945 - 1960,C,13,2.119919273,468.47645
1994,Oberösterreich,gbv,1945 - 1960,D,14,3.761471514,622.880325
1994,Oberösterreich,gbv,1961 - 1970,A,472,3.636541702,17934.20583
1994,Oberösterreich,gbv,1961 - 1970,B,151,2.925697379,6145.22885
1994,Oberösterreich,gbv,1971 - 1980,A,441,4.473955363,16162.24885
1994,Oberösterreich,gbv,1971 - 1980,B,5,3.312907336,159.78725
1994,Oberösterreich,gbv,1971 - 1980,C,1,2.91619075,41.881575
1994,Oberösterreich,gbv,1981 - 1990,A,306,5.22076014,12365.07163
1994,Oberösterreich,gbv,1991 - 2000,A,89,5.354266282,7250.189125
1994,Oberösterreich,priv,1918 und davor,A,143,4.747469743,6525.401625
1994,Oberösterreich,priv,1918 und davor,B,159,3.384442086,7960.496425
1994,Oberösterreich,priv,1918 und davor,C,16,1.971564684,940.440225
1994,Oberösterreich,priv,1918 und davor,D,100,2.848006462,4551.1931
1994,Oberösterreich,priv,1919 - 1944,A,69,4.128435491,2859.424525
1994,Oberösterreich,priv,1919 - 1944,B,49,2.619900709,2104.3361
1994,Oberösterreich,priv,1919 - 1944,C,3,3.104464821,111.16695
1994,Oberösterreich,priv,1919 - 1944,D,13,3.235440236,719.46895
1994,Oberösterreich,priv,1945 - 1960,A,94,4.687945492,4907.00335
1994,Oberösterreich,priv,1945 - 1960,B,67,3.713261136,3208.54655
1994,Oberösterreich,priv,1945 - 1960,C,5,2.076366691,148.38215
1994,Oberösterreich,priv,1945 - 1960,D,8,1.947392085,409.385525
1994,Oberösterreich,priv,1961 - 1970,A,111,4.915199175,5261.50255
1994,Oberösterreich,priv,1961 - 1970,B,38,4.001138978,1908.5961
1994,Oberösterreich,priv,1961 - 1970,C,2,6.735374888,112.78075
1994,Oberösterreich,priv,1961 - 1970,D,3,7.105518547,200.67385
1994,Oberösterreich,priv,1971 - 1980,A,154,4.516743183,7603.3341
1994,Oberösterreich,priv,1971 - 1980,B,9,2.665448246,306.139825
1994,Oberösterreich,priv,1971 - 1980,D,3,6.10451807,211.004775
1994,Oberösterreich,priv,1981 - 1990,A,97,4.778380484,4171.3501
1994,Oberösterreich,priv,1981 - 1990,B,9,3.463084701,334.589975
1994,Oberösterreich,priv,1991 - 2000,A,15,9.16803714,901.051475
1994,Oberösterreich,priv,1991 - 2000,B,2,3.092461028,244.684675
1994,Oberösterreich,pub,1918 und davor,A,20,2.480793757,771.467275
1994,Oberösterreich,pub,1918 und davor,B,11,1.243441953,464.5088
1994,Oberösterreich,pub,1918 und davor,C,8,1.185659917,442.379025
1994,Oberösterreich,pub,1918 und davor,D,20,1.653659512,780.394125
1994,Oberösterreich,pub,1919 - 1944,A,54,2.832030139,2366.34615
1994,Oberösterreich,pub,1919 - 1944,B,30,2.13318496,1005.49725
1994,Oberösterreich,pub,1919 - 1944,C,18,2.193177053,716.92245
1994,Oberösterreich,pub,1919 - 1944,D,9,1.527968153,300.437925
1994,Oberösterreich,pub,1945 - 1960,A,36,2.749042145,1310.78935
1994,Oberösterreich,pub,1945 - 1960,B,32,1.924074579,1095.327225
1994,Oberösterreich,pub,1945 - 1960,C,3,2.968970758,102.298525
1994,Oberösterreich,pub,1945 - 1960,D,7,1.202106273,304.14985
1994,Oberösterreich,pub,1961 - 1970,A,20,3.520622417,879.640925
1994,Oberösterreich,pub,1961 - 1970,B,11,2.542439761,432.79865
1994,Oberösterreich,pub,1971 - 1980,A,22,4.052730618,827.009125
1994,Oberösterreich,pub,1971 - 1980,B,5,1.966897675,173.240275
1994,Oberösterreich,pub,1981 - 1990,A,14,2.690474606,518.15265
1994,Oberösterreich,pub,1981 - 1990,B,2,1.87719427,127.756325
1994,Salzburg,gbv,1919 - 1944,A,32,3.982936193,837.253225
1994,Salzburg,gbv,1919 - 1944,B,34,3.664806057,845.65495
1994,Salzburg,gbv,1945 - 1960,A,77,4.116439883,1724.400225
1994,Salzburg,gbv,1945 - 1960,B,72,3.55101395,1940.265875
1994,Salzburg,gbv,1961 - 1970,A,122,4.771023233,3192.021
1994,Salzburg,gbv,1961 - 1970,B,124,3.29474975,3392.88525
1994,Salzburg,gbv,1971 - 1980,A,169,5.309149858,4048.836325
1994,Salzburg,gbv,1971 - 1980,B,34,4.080380602,916.469825
1994,Salzburg,gbv,1981 - 1990,A,112,5.356495154,2721.347925
1994,Salzburg,gbv,1981 - 1990,B,3,5.213252513,66.428625
1994,Salzburg,gbv,1991 - 2000,A,22,5.562071004,1450.900125
1994,Salzburg,gbv,1991 - 2000,B,2,4.621932109,47.377975
1994,Salzburg,priv,1918 und davor,A,63,6.389128221,2174.2861
1994,Salzburg,priv,1918 und davor,B,69,5.540845685,2809.358225
1994,Salzburg,priv,1918 und davor,C,18,3.355192848,820.281275
1994,Salzburg,priv,1918 und davor,D,33,4.052484558,1280.5677
1994,Salzburg,priv,1919 - 1944,A,41,6.193101343,1404.9937
1994,Salzburg,priv,1919 - 1944,B,40,3.640722475,1253.003725
1994,Salzburg,priv,1919 - 1944,C,10,1.784798448,256.314575
1994,Salzburg,priv,1919 - 1944,D,12,4.817395517,451.53875
1994,Salzburg,priv,1945 - 1960,A,112,6.315278267,3617.494175
1994,Salzburg,priv,1945 - 1960,B,52,4.785983088,1502.21405
1994,Salzburg,priv,1945 - 1960,C,5,5.036770232,145.819375
1994,Salzburg,priv,1945 - 1960,D,14,5.6689123,530.618625
1994,Salzburg,priv,1961 - 1970,A,177,7.425268315,5340.398625
1994,Salzburg,priv,1961 - 1970,B,25,6.279846331,722.296475
1994,Salzburg,priv,1961 - 1970,C,1,5.984821637,37.487875
1994,Salzburg,priv,1961 - 1970,D,3,10.85028466,196.3493
1994,Salzburg,priv,1971 - 1980,A,250,8.028048783,8360.614175
1994,Salzburg,priv,1971 - 1980,B,17,5.347780753,395.4882
1994,Salzburg,priv,1971 - 1980,D,4,8.7207401,104.66735
1994,Salzburg,priv,1981 - 1990,A,101,7.652698397,3227.016
1994,Salzburg,priv,1981 - 1990,B,20,7.144976273,710.185475
1994,Salzburg,priv,1991 - 2000,A,11,6.933337557,298.154675
1994,Salzburg,pub,1918 und davor,A,3,2.955956425,93.107675
1994,Salzburg,pub,1918 und davor,B,10,1.852276757,225.8553
1994,Salzburg,pub,1918 und davor,C,2,0.841793662,32.676225
1994,Salzburg,pub,1919 - 1944,A,40,3.883430366,1035.683375
1994,Salzburg,pub,1919 - 1944,B,26,3.147805722,644.170525
1994,Salzburg,pub,1919 - 1944,C,3,3.108691503,72.3949
1994,Salzburg,pub,1945 - 1960,A,64,3.497538331,1371.944275
1994,Salzburg,pub,1945 - 1960,B,41,2.928133561,1051.395075
1994,Salzburg,pub,1945 - 1960,C,2,3.48829604,82.91865
1994,Salzburg,pub,1961 - 1970,A,25,3.565127547,799.86215
1994,Salzburg,pub,1961 - 1970,B,9,2.797929232,247.257775
1994,Salzburg,pub,1971 - 1980,A,15,5.230309104,385.41975
1994,Salzburg,pub,1981 - 1990,A,4,5.367968376,78.027075
1994,Salzburg,pub,1981 - 1990,B,4,3.174215745,64.062875
1994,Steiermark,gbv,1918 und davor,A,21,3.473663288,768.32715
1994,Steiermark,gbv,1918 und davor,B,20,2.701414948,765.4285
1994,Steiermark,gbv,1918 und davor,C,2,2.147945576,129.334825
1994,Steiermark,gbv,1918 und davor,D,32,1.751857935,1561.826625
1994,Steiermark,gbv,1919 - 1944,A,181,2.906274761,6262.143075
1994,Steiermark,gbv,1919 - 1944,B,82,2.730822789,3074.31115
1994,Steiermark,gbv,1919 - 1944,C,14,2.883753243,475.193075
1994,Steiermark,gbv,1919 - 1944,D,14,3.169970709,424.693975
1994,Steiermark,gbv,1945 - 1960,A,121,3.316194998,4113.4448
1994,Steiermark,gbv,1945 - 1960,B,94,2.913180699,2921.642225
1994,Steiermark,gbv,1945 - 1960,C,7,2.51353248,261.58705
1994,Steiermark,gbv,1961 - 1970,A,176,4.082028181,6154.26965
1994,Steiermark,gbv,1961 - 1970,B,108,3.072408754,3810.6111
1994,Steiermark,gbv,1971 - 1980,A,215,4.519696417,7714.2515
1994,Steiermark,gbv,1971 - 1980,B,2,2.491433102,61.85965
1994,Steiermark,gbv,1981 - 1990,A,133,5.183048118,4899.929475
1994,Steiermark,gbv,1991 - 2000,A,31,5.25176578,3117.56675
1994,Steiermark,priv,1918 und davor,A,313,3.978222961,12492.7774
1994,Steiermark,priv,1918 und davor,B,168,3.514331744,7464.186
1994,Steiermark,priv,1918 und davor,C,67,3.100886891,2494.788775
1994,Steiermark,priv,1918 und davor,D,145,3.710112027,5993.370375
1994,Steiermark,priv,1919 - 1944,A,56,4.250217723,2146.368225
1994,Steiermark,priv,1919 - 1944,B,46,3.677754832,1817.33255
1994,Steiermark,priv,1919 - 1944,C,11,3.890047849,350.081275
1994,Steiermark,priv,1919 - 1944,D,24,2.554538772,935.938675
1994,Steiermark,priv,1945 - 1960,A,95,4.279084862,4104.753925
1994,Steiermark,priv,1945 - 1960,B,73,3.772446414,2817.170025
1994,Steiermark,priv,1945 - 1960,C,10,2.434278159,326.20565
1994,Steiermark,priv,1945 - 1960,D,8,5.660784249,233.6657
1994,Steiermark,priv,1961 - 1970,A,123,4.989656118,4894.01745
1994,Steiermark,priv,1961 - 1970,B,36,5.014917072,1742.150875
1994,Steiermark,priv,1961 - 1970,C,1,2.033801173,32.2667
1994,Steiermark,priv,1961 - 1970,D,11,3.898273667,636.272325
1994,Steiermark,priv,1971 - 1980,A,115,5.433592014,4806.327425
1994,Steiermark,priv,1971 - 1980,B,13,5.522195759,799.1791
1994,Steiermark,priv,1971 - 1980,C,1,6.177190904,31.9107
1994,Steiermark,priv,1981 - 1990,A,70,4.909674386,2744.163425
1994,Steiermark,priv,1981 - 1990,B,12,6.695948519,473.930725
1994,Steiermark,priv,1991 - 2000,A,5,6.500236447,149.43255
1994,Steiermark,pub,1918 und davor,A,49,3.845816081,2006.60095
1994,Steiermark,pub,1918 und davor,B,21,2.378778899,626.0565
1994,Steiermark,pub,1918 und davor,C,10,2.294138068,367.519625
1994,Steiermark,pub,1918 und davor,D,28,2.183327023,982.825325
1994,Steiermark,pub,1919 - 1944,A,40,3.922126632,1303.45545
1994,Steiermark,pub,1919 - 1944,B,41,2.580075143,1342.106825
1994,Steiermark,pub,1919 - 1944,C,19,1.920283533,690.0652
1994,Steiermark,pub,1919 - 1944,D,11,1.916378268,350.503075
1994,Steiermark,pub,1945 - 1960,A,94,3.393090249,3217.5752
1994,Steiermark,pub,1945 - 1960,B,87,2.371665191,2993.479575
1994,Steiermark,pub,1945 - 1960,C,12,3.75951778,361.684575
1994,Steiermark,pub,1945 - 1960,D,5,2.654264872,116.240375
1994,Steiermark,pub,1961 - 1970,A,82,2.975435774,2592.676975
1994,Steiermark,pub,1961 - 1970,B,76,2.456395185,3248.902775
1994,Steiermark,pub,1971 - 1980,A,62,3.629886651,2176.3795
1994,Steiermark,pub,1971 - 1980,B,9,1.921785109,330.8392
1994,Steiermark,pub,1971 - 1980,D,3,1.078237181,130.8223
1994,Steiermark,pub,1981 - 1990,A,69,4.390055801,2431.4799
1994,Steiermark,pub,1981 - 1990,B,4,4.191536793,163.776125
1994,Steiermark,pub,1991 - 2000,A,9,4.531264988,374.885125
1994,Tirol,gbv,1918 und davor,B,6,2.112984233,149.1655
1994,Tirol,gbv,1919 - 1944,A,32,3.274034448,775.87945
1994,Tirol,gbv,1919 - 1944,B,108,2.816387304,2472.74205
1994,Tirol,gbv,1919 - 1944,C,3,1.332335293,47.870025
1994,Tirol,gbv,1919 - 1944,D,1,2.059063635,22.767525
1994,Tirol,gbv,1945 - 1960,A,28,3.342075118,599.047975
1994,Tirol,gbv,1945 - 1960,B,134,2.66629685,2895.8108
1994,Tirol,gbv,1945 - 1960,C,5,2.258176907,122.557675
1994,Tirol,gbv,1961 - 1970,A,61,3.743585629,1397.341175
1994,Tirol,gbv,1961 - 1970,B,146,3.15664443,3326.979075
1994,Tirol,gbv,1971 - 1980,A,147,4.422766401,3470.24165
1994,Tirol,gbv,1971 - 1980,B,3,2.325530693,64.592025
1994,Tirol,gbv,1981 - 1990,A,99,5.183673403,2318.720125
1994,Tirol,gbv,1981 - 1990,B,5,5.886400253,96.8455
1994,Tirol,gbv,1991 - 2000,A,19,5.715527861,921.584
1994,Tirol,gbv,1991 - 2000,B,1,3.832280788,47.152075
1994,Tirol,priv,1918 und davor,A,160,4.590912226,4422.167275
1994,Tirol,priv,1918 und davor,B,163,3.679664794,4647.7738
1994,Tirol,priv,1918 und davor,C,35,2.553677406,884.825775
1994,Tirol,priv,1918 und davor,D,30,3.98621784,948.828675
1994,Tirol,priv,1919 - 1944,A,44,4.13004537,1185.186425
1994,Tirol,priv,1919 - 1944,B,83,3.942472449,2748.1509
1994,Tirol,priv,1919 - 1944,C,17,2.688920181,383.75655
1994,Tirol,priv,1919 - 1944,D,26,2.520540349,677.571325
1994,Tirol,priv,1945 - 1960,A,86,6.521568286,2540.5975
1994,Tirol,priv,1945 - 1960,B,52,3.615286783,1286.250625
1994,Tirol,priv,1945 - 1960,C,11,4.957155678,258.981
1994,Tirol,priv,1945 - 1960,D,6,1.397790182,115.961075
1994,Tirol,priv,1961 - 1970,A,180,6.040134501,5223.4233
1994,Tirol,priv,1961 - 1970,B,51,3.82261164,1169.71095
1994,Tirol,priv,1961 - 1970,C,8,3.136266811,199.969925
1994,Tirol,priv,1961 - 1970,D,12,4.257140662,376.26175
1994,Tirol,priv,1971 - 1980,A,316,6.775617034,9231.75215
1994,Tirol,priv,1971 - 1980,B,21,4.532272075,581.230975
1994,Tirol,priv,1971 - 1980,C,2,2.279416988,42.2895
1994,Tirol,priv,1981 - 1990,A,167,6.943968977,5044.398975
1994,Tirol,priv,1981 - 1990,B,16,4.710805454,470.8037
1994,Tirol,priv,1991 - 2000,A,36,6.925870865,2301.948375
1994,Tirol,pub,1918 und davor,A,47,2.115560619,995.8129
1994,Tirol,pub,1918 und davor,B,50,2.180312142,1195.0836
1994,Tirol,pub,1918 und davor,C,14,1.690048348,281.744525
1994,Tirol,pub,1918 und davor,D,11,0.8598973,196.23555
1994,Tirol,pub,1919 - 1944,A,32,2.953401307,768.9316
1994,Tirol,pub,1919 - 1944,B,125,2.189644583,3022.447525
1994,Tirol,pub,1919 - 1944,C,17,1.803285158,369.43155
1994,Tirol,pub,1919 - 1944,D,3,3.165151747,92.9694
1994,Tirol,pub,1945 - 1960,A,38,2.330910871,818.801575
1994,Tirol,pub,1945 - 1960,B,51,2.189371215,1106.785175
1994,Tirol,pub,1945 - 1960,C,6,2.761322124,125.9578
1994,Tirol,pub,1961 - 1970,A,39,3.15908796,864.6182
1994,Tirol,pub,1961 - 1970,B,8,2.342918958,180.8896
1994,Tirol,pub,1961 - 1970,D,4,3.802423156,89.738475
1994,Tirol,pub,1971 - 1980,A,51,3.668582588,1072.866975
1994,Tirol,pub,1981 - 1990,A,32,3.848509043,881.32795
1994,Tirol,pub,1981 - 1990,B,4,3.149156147,198.057925
1994,Tirol,pub,1991 - 2000,A,1,3.728022013,25.195625
1994,Vorarlberg,gbv,1918 und davor,A,1,6.803994099,17.194625
1994,Vorarlberg,gbv,1918 und davor,B,4,5.8572135,65.7136
1994,Vorarlberg,gbv,1919 - 1944,A,16,2.65822436,195.115775
1994,Vorarlberg,gbv,1919 - 1944,B,152,2.641783868,1910.854525
1994,Vorarlberg,gbv,1919 - 1944,C,4,2.290162975,36.66895
1994,Vorarlberg,gbv,1945 - 1960,A,17,2.368499974,194.63305
1994,Vorarlberg,gbv,1945 - 1960,B,112,2.97643997,1399.273975
1994,Vorarlberg,gbv,1945 - 1960,C,2,2.232099266,29.806475
1994,Vorarlberg,gbv,1945 - 1960,D,3,1.715078886,27.4584
1994,Vorarlberg,gbv,1961 - 1970,A,85,3.997443798,1073.362
1994,Vorarlberg,gbv,1961 - 1970,B,71,3.072456155,896.633725
1994,Vorarlberg,gbv,1971 - 1980,A,218,5.134958692,2761.072875
